"* 제시된 정류소리스트, 고유번호 및 X,Y 좌표는 실제현장과 상이할 수 있습니다.",,,,,,,,,
"* X,Y 좌표는 WGS84 경위도로 구성되어 있습니다.",,,,,,,,,
* 20220413기준 입니다.,,,,,,,,,
,,,,,,,,,
BUSLINENUM,ORD,NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
100-1,57,금정초등학교,부산광역시,금정구,장전3동,129.0830351,35.2268854,11092,21110631009
100-1,58,부산대학교후문,부산광역시,금정구,장전3동,129.0853922,35.22851256,11089,21110631010
100-1,59,부산대학교정문,부산광역시,금정구,장전3동,129.0869001,35.23214383,11081,21110631014
100-1,60,장전1치안센터,부산광역시,금정구,장전1동,129.0877381,35.23570123,11076,21110611008
100-1,61,장전역,부산광역시,금정구,장전1동,129.0880262,35.23839881,11071,21110611003
100-1,62,장전동어린이놀이터,부산광역시,금정구,장전1동,129.0863624,35.23812668,11074,21110611002
100-1,63,장전중앙교회,부산광역시,금정구,장전1동,129.0860355,35.23528615,11075,21110611006
100-1,64,현대아파트,부산광역시,금정구,장전1동,129.0855148,35.23325769,11079,21110611007
100-1,65,부산대학교정문,부산광역시,금정구,장전2동,129.0851576,35.23193029,11085,21110621006
100-1,66,부산대학교후문,부산광역시,금정구,장전2동,129.0839949,35.22859247,11088,21110621002
100-1,67,금정초등학교,부산광역시,금정구,장전2동,129.0828894,35.22701932,11093,21110621001
100-1,68,식물원입구,부산광역시,동래구,온천1동,129.0821554,35.22408048,6002,21060551011
100-1,69,온천장역.SK허브스카이,부산광역시,동래구,온천1동,129.0848877,35.22176173,6011,21060551009
100-1,70,온천장,부산광역시,동래구,온천1동,129.083442,35.21828732,6023,21060551029
100-1,71,온천장아스타아파트,부산광역시,동래구,온천1동,129.0833462,35.21711741,6022,21060551020
100-1,72,명륜역,부산광역시,동래구,온천1동,129.0796477,35.2135839,6033,21060551022
100-1,73,롯데백화점동래점,부산광역시,동래구,온천2동,129.0778307,35.2101971,6046,21060561009
100-1,74,동래역,부산광역시,동래구,온천2동,129.0777783,35.20591291,6066,21060561001
100-1,75,내성중학교,부산광역시,동래구,온천3동,129.0778045,35.2029616,6080,21060571004
100-1,76,부전교회,부산광역시,동래구,사직3동,129.0777002,35.19982102,6141,21060601003
100-1,77,교대역,부산광역시,,,129.0796335,35.19662561,13701,50000002604
100-1,78,동해선교대역,부산광역시,,,129.0796428,35.19419234,13703,50000002606
100-1,79,연제자동차매매단지,부산광역시,연제구,거제1동,129.0779096,35.18887402,13166,21130511012
100-1,80,연산역,부산광역시,연제구,연산5동,129.0804726,35.18629213,13051,21130591008
100-1,81,연산교차로,부산광역시,연제구,연산4동,129.0832031,35.18571824,13118,21130581005
100-1,82,연일시장,부산광역시,연제구,연산4동,129.0851774,35.18559176,13119,21130581007
100-1,83,연산중학교,부산광역시,연제구,연산1동,129.0881516,35.18550177,13144,21130551001
100-1,84,현대아파트,부산광역시,연제구,연산8동,129.0943101,35.18574365,13155,21130621003
100-1,85,부산경상대학교서문,부산광역시,연제구,연산8동,129.0976245,35.18549707,13072,21130621002
100-1,86,부산경상대학교정문,부산광역시,연제구,연산8동,129.1007425,35.18549987,13156,21130621001
100-1,87,엘지아파트,부산광역시,연제구,연산9동,129.1043095,35.1851491,13150,21130631025
100-1,88,부산소방본부.교통정보서비스센터,부산광역시,연제구,연산9동,129.1081043,35.18438844,13158,21130631029
100-1,89,수영강푸르지오아파트,부산광역시,연제구,연산9동,129.1120074,35.18434803,13159,21130631028
100-1,90,과정교,부산광역시,해운대구,재송1동,129.1189856,35.18431501,9332,21090641031
100-1,91,동부지청어귀교차로,부산광역시,,,129.1224147,35.1823591,9708,50000001990
100-1,92,동해선센텀역,부산광역시,,,129.1251473,35.17960322,9710,50000001992
100-1,93,센텀고등학교,부산광역시,,,129.128438,35.17699966,9712,50000001993
100-1,94,센텀센시빌,부산광역시,,,129.1310101,35.17525577,9714,50000001995
100-1,95,동해선벡스코역,부산광역시,,,129.133176,35.17204109,9716,50000001998
100-1,96,올림픽교차로환승센터,부산광역시,해운대구,우2동,129.1380933,35.16827093,9718,21090521006
100-1,97,올림픽교차로,부산광역시,,,129.1400064,35.16780212,9720,50000002207
100-1,98,부산문화여고,부산광역시,,,129.1443288,35.16314782,9722,50000002209
100-1,99,동백역,부산광역시,,,129.1473164,35.16158548,9724,50000002212
100-1,100,운촌,부산광역시,,,129.1511218,35.16003996,9728,50000002529
100-1,101,해운대도시철도역,부산광역시,,,129.158407,35.16332566,9730,50000002532
100-1,102,해운대구청어귀삼거리,부산광역시,해운대구,우1동,129.1621547,35.16530269,9253,21090511009
100-1,103,건널목삼거리,부산광역시,해운대구,우1동,129.1626987,35.16694668,9286,21090511001
100-1,104,중동역.순복음교회,부산광역시,해운대구,중1동,129.1680183,35.16839628,9081,21090531017
100-1,105,코오롱아파트,부산광역시,해운대구,중1동,129.1696897,35.17045785,9076,21090531019
100-1,106,한일아파트,부산광역시,해운대구,좌제3동,129.1702548,35.17200618,9075,21090681007
100-1,107,LH뜨란채아파트,부산광역시,해운대구,좌제3동,129.1680205,35.17369561,9070,21090681013
100-1,108,대림3차아파트,부산광역시,해운대구,좌제3동,129.168875,35.17547676,9064,21090681006
100-1,109,대림1차아파트,부산광역시,해운대구,좌제3동,129.1716081,35.176837,9055,21090681010
100-1,110,대동상가,부산광역시,해운대구,좌제1동,129.1744569,35.17787164,9052,21090661018
100-1,111,동부아파트,부산광역시,해운대구,좌제1동,129.177039,35.17726003,9048,21090661013
100-1,112,동신아파트,부산광역시,해운대구,좌제1동,129.1787486,35.17634145,9045,21090661014
100-1,113,신도시시장.아세안문화원,부산광역시,해운대구,좌제1동,129.1808257,35.1748612,9039,21090661007
100-1,114,송정1단지주공,부산광역시,해운대구,송정동,129.1997145,35.18148317,9011,21090561011
100-1,115,송정해수욕장입구,부산광역시,해운대구,송정동,129.2005223,35.18272208,9049,21090561012
100-1,116,동해선송정역,부산광역시,해운대구,송정동,129.2028813,35.18722704,9007,21090561015
100-1,117,송정2휴먼시아,부산광역시,해운대구,송정동,129.2044995,35.1906619,9005,21090561003
100-1,118,브라보주유소,부산광역시,해운대구,송정동,129.2055607,35.19488533,9002,21090561008
100-1,119,당사입구,부산광역시,기장군,기장읍,129.206313,35.19782734,9194,21310111088
100-1,120,내리,부산광역시,기장군,기장읍,129.2067866,35.20069317,16051,21310111089
100-1,121,내리초등학교,부산광역시,기장군,기장읍,129.2065646,35.2042978,16204,21310111113
100-1,122,오신,부산광역시,기장군,기장읍,129.2088725,35.20774068,16050,21310111105
100-1,123,연화교차로,부산광역시,기장군,기장읍,129.2112534,35.2173723,16068,21310111007
100-1,124,청강리공영차고지,부산광역시,,,129.2127877,35.22448841,16266,50000000170
1000,1,다대포,부산광역시,사하구,다대1동,128.9616028,35.04933536,,21100621006
1000,2,다대포해수욕장역,부산광역시,사하구,다대1동,128.9653079,35.0482346,10200,21100621021
1000,3,다대포해수욕장,부산광역시,사하구,다대1동,128.9700944,35.04906491,10192,21100621020
1000,4,다대자유아파트,부산광역시,사하구,다대1동,128.9709648,35.05157345,10190,21100621024
1000,5,다대우신아파트,부산광역시,사하구,다대1동,128.9707739,35.05472676,10187,21100621025
1000,6,다대포항역,부산광역시,사하구,다대1동,128.9708196,35.05646906,10184,21100621026
1000,7,다대1동주민센터,부산광역시,사하구,다대1동,128.9721124,35.05876094,10181,21100621027
1000,8,다대푸르지오아파트,부산광역시,사하구,다대1동,128.974662,35.06055447,10178,21100621029
1000,9,다대현대아파트,부산광역시,사하구,다대2동,128.9766152,35.06163742,10176,21100631005
1000,10,낫개역,부산광역시,사하구,다대2동,128.9796673,35.06430394,10174,21100631003
1000,11,다대롯데캐슬블루,부산광역시,사하구,다대2동,128.9793331,35.06769889,10171,21100631002
1000,12,신장림역,부산광역시,사하구,장림2동,128.9768694,35.07500029,10167,21100611011
1000,13,영남중학교,부산광역시,사하구,장림2동,128.9774625,35.07836399,10164,21100611007
1000,14,장림초등학교,부산광역시,사하구,장림1동,128.9758641,35.08071712,10160,21100601006
1000,15,장림시장,부산광역시,사하구,장림1동,128.9680977,35.08101829,10153,21100601004
1000,16,제일전기,부산광역시,사하구,신평2동,128.9675309,35.08427133,10146,21100591004
1000,17,롯데마트,부산광역시,사하구,장림1동,128.9729313,35.0856929,10074,21100601007
1000,18,신평시장,부산광역시,사하구,신평1동,128.9765975,35.08977192,10130,21100581010
1000,19,동매역,부산광역시,사하구,신평1동,128.9731903,35.09034744,10127,21100581004
1000,20,신평,부산광역시,사하구,신평1동,128.9735393,35.09300897,10126,21100581015
1000,21,배고개,부산광역시,사하구,신평1동,128.9765562,35.09466818,10225,21100581027
1000,22,신평배고개,부산광역시,사하구,괴정4동,128.9786079,35.09615475,10056,21100541005
1000,23,신평입구,부산광역시,사하구,괴정1동,128.986494,35.09763916,10053,21100511007
1000,24,괴정자유아파트,부산광역시,사하구,괴정1동,128.9895433,35.0990903,10052,21100511001
1000,25,괴정시장,부산광역시,사하구,괴정3동,128.9956346,35.10085589,10032,21100531003
1000,26,괴정초등학교,부산광역시,사하구,괴정3동,128.9985465,35.10228047,10033,21100531001
1000,27,동대시장,부산광역시,서구,동대신1동,129.0199411,35.11065502,2020,21020511007
1000,28,영주동,부산광역시,중구,영주1동,129.0354109,35.11197094,1029,21010591003
1000,29,부산역,부산광역시,,,129.0399718,35.1155625,3720,50000003008
1000,30,초량역.초량교차로,부산광역시,,,129.0422824,35.11959236,3718,50000003007
1000,31,경남여중입구,부산광역시,,,129.0438351,35.12247696,3716,50000003004
1000,32,YMCA,부산광역시,,,129.0456132,35.12537575,3714,50000003003
1000,33,부산진역,부산광역시,,,129.0488073,35.12852994,3712,50000003001
1000,34,봉생병원,부산광역시,,,129.0509792,35.13071457,3710,50000002998
1000,35,자성대교차로,부산광역시,,,129.0588411,35.13418362,3706,50000002996
1000,36,부산진시장,부산광역시,,,129.0595492,35.13671062,3704,50000002994
1000,37,중앙시장,부산광역시,,,129.059429,35.14325962,5716,50000002990
1000,38,지오플레이스,부산광역시,부산진구,전포3동,129.063214,35.14919404,5238,21050621003
1000,39,부산진초등학교,부산광역시,부산진구,부전2동,129.0570994,35.1507127,5235,21050521004
1000,40,네오스포,부산광역시,부산진구,부전2동,129.053985,35.15306558,5064,21050521003
1000,41,부암역.부산도시공사,부산광역시,부산진구,부전2동,129.0512762,35.15598519,5344,21050521029
1000,42,롯데호텔백화점.서면역,부산광역시,부산진구,부전2동,129.0566245,35.15736876,5319,21050521013
1000,43,서면역.서면지하상가,부산광역시,,,129.0590191,35.15594596,5711,50000002623
1000,44,서면한전,부산광역시,,,129.0590381,35.15321511,5713,50000002626
1000,45,범내골역,부산광역시,,,129.0591111,35.14871256,5715,50000002989
1000,46,중앙시장,부산광역시,,,129.0591913,35.14361961,5717,50000002991
1000,47,범일역,부산광역시,,,129.0592891,35.13749004,3701,50000002993
1000,48,봉생병원,부산광역시,,,129.0505044,35.13059194,3709,50000002999
1000,49,부산진역,부산광역시,,,129.048828,35.12891709,3711,50000003000
1000,50,YMCA,부산광역시,,,129.0450769,35.12520457,3713,50000003002
1000,51,경남여중입구,부산광역시,,,129.0437924,35.12295981,3715,50000003005
1000,52,초량역.초량교차로,부산광역시,,,129.0423633,35.12019929,3717,50000003006
1000,53,부산역,부산광역시,,,129.0400122,35.11607999,3719,50000003009
1000,54,영주동,부산광역시,중구,영주1동,129.0350043,35.11225491,1028,21010591004
1000,55,동대시장.동대신역,부산광역시,서구,동대신2동,129.0184501,35.11041004,2022,21020521006
1000,56,괴정초등학교,부산광역시,사하구,괴정3동,128.9983599,35.10258652,10046,21100531002
1000,57,괴정시장,부산광역시,사하구,괴정3동,128.9962684,35.10153935,10047,21100531004
1000,58,괴정자유아파트,부산광역시,사하구,괴정1동,128.9886722,35.09937318,10051,21100511002
1000,59,신평입구,부산광역시,사하구,괴정4동,128.986197,35.09745188,10060,21100541010
1000,60,신평배고개,부산광역시,사하구,신평1동,128.9774777,35.09576888,10057,21100581014
1000,61,신평,부산광역시,사하구,신평1동,128.9737486,35.09360135,10125,21100581013
1000,62,동매역,부산광역시,사하구,신평1동,128.973735,35.08965551,10129,21100581003
1000,63,신평시장,부산광역시,사하구,신평1동,128.9767289,35.08954998,10131,21100581005
1000,64,자동차검사장.롯데마트,부산광역시,사하구,신평1동,128.9732537,35.08536959,10142,21100581002
1000,65,제일전기,부산광역시,사하구,신평1동,128.9682308,35.08554627,10145,21100581001
1000,66,장림시장,부산광역시,사하구,장림1동,128.968021,35.08078609,10155,21100601003
1000,67,장림역,부산광역시,사하구,장림2동,128.9771508,35.08006624,10162,21100611014
1000,68,영남중학교,부산광역시,사하구,장림2동,128.9771099,35.07814639,10165,21100611010
1000,69,신장림역,부산광역시,사하구,장림2동,128.9765081,35.07487866,10166,21100611015
1000,70,다대롯데캐슬블루,부산광역시,사하구,다대2동,128.9796633,35.06637814,10172,21100631001
1000,71,낫개역,부산광역시,사하구,다대2동,128.9793505,35.06426621,10173,21100631004
1000,72,다대현대아파트,부산광역시,사하구,다대2동,128.9771674,35.06226891,10175,21100631006
1000,73,다대푸르지오아파트,부산광역시,사하구,다대1동,128.9742711,35.06057788,10177,21100621030
1000,74,다대1동주민센터,부산광역시,사하구,다대1동,128.972028,35.05912729,10180,21100621017
1000,75,다대포항역,부산광역시,사하구,다대1동,128.9709729,35.05743966,10183,21100621012
1000,76,다대우신아파트,부산광역시,사하구,다대1동,128.970447,35.05461949,10188,21100621023
